ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,ride_duration
F3108565B5FA2D2D,electric_bike,2025-01-13T17:09:56Z,2025-01-13T17:15:38Z,Broadway & E 14 St,5905.12,Mott St & Prince St,5561.04,40.73454567,-73.99074142,40.72317958,-73.99480012,member,5.707816664377848
FE883BC1241FD127,electric_bike,2025-01-05T21:58:18Z,2025-01-05T22:05:57Z,Broadway & E 14 St,5905.12,Mott St & Prince St,5561.04,40.73454567,-73.99074142,40.72317958,-73.99480012,member,7.653549997011821
ADC2196FF2BE4036,electric_bike,2025-01-13T19:23:41Z,2025-01-13T19:28:11Z,Henry St & Grand St,5294.04,Allen St & Rivington St,5414.06,40.714211,-73.981095,40.72019576,-73.98997825,member,4.504066665967305
06C52054CCFFF6EF,classic_bike,2025-01-08T15:51:21Z,2025-01-08T15:55:54Z,Murray St & West St,5329.08,Fulton St & William St,5137.11,40.71503,-74.01246,40.70960089363537,-74.00655090808868,member,4.551900001366933
5F32AC73EEEA5331,classic_bike,2025-01-03T14:10:48Z,2025-01-03T14:19:58Z,Plaza St East & Flatbush Ave,4010.01,1 St & 6 Ave,3946.07,40.673134,-73.969106,40.672784,-73.979826,member,9.18148333231608
5C9ECC4CBFCEEE7F,electric_bike,2025-01-08T07:51:43Z,2025-01-08T07:56:46Z,W 4 St & 7 Ave S,5880.02,E 10 St & 2 Ave,5746.02,40.73401143,-74.00293877,40.72970805644994,-73.9865979552269,member,5.0469333330790205
3B55E67A40BF055C,electric_bike,2025-01-09T07:46:32Z,2025-01-09T07:51:31Z,W 4 St & 7 Ave S,5880.02,E 10 St & 2 Ave,5746.02,40.73401143,-74.00293877,40.72970805644994,-73.9865979552269,member,4.980250000953674
7073A5E8727C21CE,electric_bike,2025-01-02T20:44:43Z,2025-01-02T20:56:56Z,Pulaski St & Marcus Garvey Blvd,4656.03,Eastern Pkwy & Franklin Ave (SW Corner),3919.12,40.6933982,-73.939877,40.670529,-73.958222,member,12.211516666412354
8F75FD0F4DDBED07,electric_bike,2025-01-11T01:44:58Z,2025-01-11T01:51:51Z,Carroll St & Smith St,4225.14,1 St & 6 Ave,3946.07,40.680611,-73.99475825,40.672784,-73.979826,member,6.884300001462301
5F369E560BF44BA5,electric_bike,2025-01-09T08:05:33Z,2025-01-09T08:13:45Z,Lafayette St & Jersey St,5561.06,E 25 St & 1 Ave,6004.07,40.72456089,-73.99565293,40.7381765,-73.97738662,member,8.204299998283386
DBA47563A9EA3069,electric_bike,2025-01-08T18:51:14Z,2025-01-08T18:57:14Z,Ave A & E 14 St,5779.11,Mott St & Prince St,5561.04,40.73031071000895,-73.98047178983688,40.72317958,-73.99480012,member,5.992783335844676
02F56051519BC6E5,electric_bike,2025-01-03T07:49:10Z,2025-01-03T07:50:49Z,Boston Rd & E 167 St,8048.04,Tinton Ave & E 165 St,7991.01,40.828199,-73.903719,40.824796,-73.90242,member,1.6538666645685831
C9A0F51D32B30EB7,electric_bike,2025-01-13T11:18:55Z,2025-01-13T11:30:07Z,W 4 St & 7 Ave S,5880.02,E 25 St & 1 Ave,6004.07,40.73401143,-74.00293877,40.7381765,-73.97738662,member,11.18613333304723
F5A0E0ACECE78DA0,classic_bike,2025-01-01T20:42:28Z,2025-01-01T20:52:48Z,Ave A & E 14 St,5779.11,Allen St & Rivington St,5414.06,40.73031071000895,-73.98047178983688,40.72019576,-73.98997825,member,10.327400000890096
161710592C4B5466,electric_bike,2025-01-09T08:50:00Z,2025-01-09T09:06:21Z,Carroll St & Smith St,4225.14,Fulton St & William St,5137.11,40.680611,-73.99475825,40.70960089363537,-74.00655090808868,member,16.350266663233437
F8002F4A18230FD9,classic_bike,2025-01-09T15:31:43Z,2025-01-09T15:36:25Z,Ave A & E 14 St,5779.11,E 10 St & 2 Ave,5746.02,40.73031071000895,-73.98047178983688,40.72970805644994,-73.9865979552269,member,4.696100000540415
71BCC44B87A118E5,electric_bike,2025-01-07T17:36:52Z,2025-01-07T17:38:32Z,Lafayette St & Jersey St,5561.06,Mott St & Prince St,5561.04,40.72456089,-73.99565293,40.72317958,-73.99480012,member,1.6632333358128866
DAF521C825C0B0DF,electric_bike,2025-01-10T17:39:32Z,2025-01-10T17:43:46Z,Plaza St East & Flatbush Ave,4010.01,Eastern Pkwy & Franklin Ave (SW Corner),3919.12,40.673134,-73.969106,40.670529,-73.958222,member,4.221899998188019
BCC11544D76B1D4D,electric_bike,2025-01-06T17:09:09Z,2025-01-06T17:18:58Z,45 Ave & 21 St,6319.07,Franklin St & Dupont St,5944.01,40.74737075646803,-73.94777297973631,40.73564,-73.95866,member,9.821499999364217
A5B11677303EFBC5,classic_bike,2025-01-04T09:23:46Z,2025-01-04T09:28:28Z,Mercer St & Bleecker St,5679.05,Allen St & Rivington St,5414.06,40.72706363348306,-73.99662137031554,40.72019576,-73.98997825,member,4.704316667715708
